"","Sample","Week","Treatment","Weight.x","Temperature","HeartRate","RespiratoryRate","SubmandibularLN","PrescapularLN","PoplitealLN","salDNA","salcDNA","blDNA","blcDNA","blNeut","blCD4CD183","blCD4CCR4","blCD4CCR6","blCD4","blCD8","blCD21","blCD4CD8CD21","blTCells","blBTratio","blCD4CD8ratio","lnCD4CD183","lnCD4CCR4","lnCD4CCR6","lnCD4","lnCD8","lnCD21","lnCD4CD8CD21","lnTCells","lnBTratio","lnCD4CD8ratio","tonCD4CD183","tonCD4CCR4","tonCD4CCR6","tonCD4","tonCD8","tonCD21","tonFoxP3","tonCD4CD8CD21","tonTCells","tonBTratio","tonCD4CD8ratio","Sex","Age","Weight.y","WgtCng","GingInf","GumLoss","LNLsize","LNRsize","MG408-9Les","MG308-9Les"
"250",4544,5,"cART",3.3,103.6,NA,NA,2,0,0,NA,NA,15630.3972366149,116800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",265,3.3,0.0999999999999996,1,0.34,2,2,0,0
"251",4544,6,"cART",3.3,99.1,140,42,2,0,0,76041.6666666667,14915.2542372881,13513.5135135135,18285.7142857143,588,3.6,7.4,4.3,14.3,35.7,29.7,79.7,50,0.594,0.400560224089636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",4544,7,"cART",3.3,101.4,180,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",4544,8,"cART",3.3,100.7,170,48,0,0,0,NA,NA,3087.24832214765,3337.14285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",4544,9,"cART",3.4,99.8,170,60,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",4544,10,"cART",3.4,99.4,190,54,0,0,0,NA,NA,14377.1541112752,10971.4285714286,3960,0.6,3.7,0.2,8.6,28,29.4,66,36.6,0.80327868852459,0.307142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",4544,11,"cART",3.4,98.8,170,42,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,0.5,1.6,27.5,22.1,39.6,89.2,49.6,0.798387096774194,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",314,3.4,0.2,0.77,0.5,3,3,0,0
"257",4544,12,"cART",3.4,99.4,170,42,0,0,0,11480.3625377644,4991.59663865546,10463.0186410102,10971.4285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",4544,13,"cART",3.4,98.8,170,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",4544,14,"cART",3.4,99.3,170,48,0,0,0,NA,NA,8275.86206896552,11200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",4544,15,"cART",3.4,98.6,160,42,0,0,0,NA,NA,NA,NA,NA,0.1,3.1,0.1,11,24.9,23.4,59.3,35.9,0.651810584958217,0.441767068273092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",4544,16,"cART",3.3,100.8,180,42,0,0,1,NA,NA,13536.8281353683,11200,9594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",349,3.3,0.0999999999999996,0.45,0.63,1,1,0,0
"262",4544,17,"cART",3.3,100.4,152,56,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",4544,18,"cART",3.4,98,174,84,0,0,1,5960.26490066225,2493.50649350649,14502.7624309392,4777.14285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",4544,19,"cART",3.3,99.9,170,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",4544,20,"cART",3.3,99.3,170,54,0,0,0,NA,NA,8571.42857142857,12114.2857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",4544,21,"cART",3.3,100.2,180,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",4544,22,"cART",3.4,99.6,160,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",4544,23,"cART",3.4,100.4,200,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",4544,24,"cART",3.4,100.3,190,48,0,0,0,NA,NA,7510.91703056769,5028.57142857143,7192,0,5.7,1.4,8.1,13.2,29.3,50.6,21.3,1.37558685446009,0.613636363636364,18.1,0.2,6.2,27.9,23.1,52.3,103.3,51,1.02549019607843,1.87455197132616,0.9,2.1,8.8,31.3,7,43.3,0.7,81.6,38.3,1.13054830287206,4.47142857142857,"f",405,3.5,0.3,0.42,0.49,1,1,0,0
"270",4544,33,"cART",NA,NA,NA,NA,NA,NA,NA,22686.9455006337,7250.87557603687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",468,3.6,0.4,0.46,0.6,1,2,0,0
"271",4545,-1,"Placebo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",228,3.2,0,0.97,0.3,0,0,0,0
"272",4545,0,"Placebo",3.2,102,230,54,0,0,0,NA,NA,0,0,3100,5.4,0.6,0.2,18.6,7.9,24.9,51.4,26.5,0.939622641509434,2.35443037974684,NA,1.4,0.1,33.6,11.7,41.5,86.8,45.3,0.916114790286976,1.23511904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",4545,1,"Placebo",3.3,101.2,168,NA,1,0,0,NA,NA,594.704684317719,29257.1428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",4545,2,"Placebo",3.3,101.8,240,60,1,0,0,0,338742.857142857,49795.9183673469,195200000,NA,1,2.2,0.6,18.6,8.4,9.6,36.6,27,0.355555555555556,2.21428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",4545,3,"Placebo",3.3,101,180,52,1,0,0,NA,NA,16675.2977731745,3202285.71428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",4545,4,"Placebo",3.3,101.4,198,60,1,0,0,NA,NA,13317.191283293,54400,5990,2.1,0.8,1.2,21.6,15.6,42.8,80,37.2,1.1505376344086,2.21428571428571,0.1,2.8,0.3,24.3,11,54.5,89.8,35.3,1.54390934844193,2.24279835390946,1.2,8.4,11.3,20.9,4,70.1,0,95,24.9,2.81526104417671,5.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",4545,5,"Placebo",3.3,102.4,NA,NA,2,0,0,NA,NA,9111.82696732628,58971.4285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",261,3.2,0,0.67,0.23,0,0,0,0
"278",4545,6,"Placebo",3.3,99.9,190,54,2,0,0,22709.1633466135,5642.05714285714,5429.57521558607,29942.8571428571,232,1.5,3.4,1.9,27.6,22.4,17.8,67.8,50,0.356,1.23214285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",4545,7,"Placebo",3.3,100.3,164,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",4545,8,"Placebo",2.5,99.8,150,66,0,0,0,NA,NA,5192.30769230769,3040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",4545,9,"Placebo",3.3,99.8,150,42,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",4545,10,"Placebo",3.3,99.8,150,42,0,0,0,NA,NA,4093.32787556283,7542.85714285714,1240,3.1,8,2.6,18.5,20.3,23.5,62.3,38.8,0.605670103092784,0.911330049261084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",4545,11,"Placebo",3.3,100,160,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,1.1,2.4,28.6,21.9,39,89.5,50.5,0.772277227722772,1.36363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",310,3.3,0.0999999999999996,0.71,0.34,0,0,0,0
"284",4545,12,"Placebo",3.3,98,170,66,0,0,0,5202.31213872832,678.458049886621,3725.49019607843,8914.28571428572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",4545,13,"Placebo",3.3,99.6,160,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",4545,14,"Placebo",3.3,99.4,140,54,0,0,0,NA,NA,4472.57383966245,14400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",4545,15,"Placebo",3.3,100.2,150,48,0,0,0,NA,NA,NA,NA,NA,0.4,5,0.8,19.6,25.8,21.1,66.5,45.4,0.464757709251101,0.75968992248062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",4545,16,"Placebo",3.3,100.5,160,54,0,0,0,NA,NA,3374.05468295521,7085.71428571429,2214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",345,3.3,0.0999999999999996,0.71,0.4,1,2,0,0
"289",4545,17,"Placebo",3.4,100.3,144,68,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",4545,18,"Placebo",3.3,99,174,60,0,0,0,2689.0756302521,2690.96525096525,1400.86206896552,7771.42857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",4545,19,"Placebo",3.3,99.9,160,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",4545,20,"Placebo",3.1,100.2,170,60,0,0,0,NA,NA,2211.98156682028,13714.2857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",4545,21,"Placebo",3.3,100.7,160,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",4545,22,"Placebo",3.3,101.2,168,52,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",4545,23,"Placebo",3.3,101.3,160,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",4545,24,"Placebo",3.3,98.2,160,60,0,0,0,NA,NA,1858.78092939046,2788.57142857143,2772,0.7,5.6,1.9,15.7,20.3,18.5,54.5,36,0.513888888888889,0.773399014778325,15.2,0.3,8.5,30.7,29.5,27.2,87.4,60.2,0.451827242524917,0.885993485342019,0.5,1.8,1.2,37.9,11.7,41.6,0.9,91.2,49.6,0.838709677419355,3.23931623931624,"f",401,3.3,0.0999999999999996,0.83,0.5,0,0,0,0
"297",4545,33,"Placebo",NA,NA,NA,NA,NA,NA,NA,7707.31707317073,2772.50965250965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",464,3.4,0.2,1.06,0.83,1,1,0,0
"298",4546,-1,"Placebo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",228,2.8,0,0.71,0.43,0,0,0,0
"299",4546,0,"Placebo",2.9,102,170,72,0,0,0,NA,NA,0,0,400,5.2,0.3,0.3,21.9,9.1,22.1,53.1,31,0.712903225806452,2.40659340659341,0.2,1.1,0.2,39.2,16.8,32.8,88.8,56,0.585714285714286,0.836734693877551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",4546,1,"Placebo",2.9,101.2,204,NA,0,0,0,NA,NA,275.011853959222,30400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",4546,2,"Placebo",2.9,100.8,180,78,0,0,0,0,18122.4489795918,34733.1583552056,108891428.571429,NA,0.5,1.5,1,33.1,8.8,10.4,52.3,41.9,0.248210023866348,3.76136363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",4546,3,"Placebo",2.75,99.4,138,NA,0,0,1,NA,NA,19792.2361946419,2429714.28571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",4546,4,"Placebo",2.9,97,132,60,0,0,1,NA,NA,6142.03454894434,219200,2550,3,1,1.6,28,19,33.5,80.5,47,0.712765957446808,3.76136363636364,0.2,1,0.1,33.5,18.1,32.6,84.2,51.6,0.631782945736434,0.973134328358209,3,11.7,10.1,26.4,7.9,46.1,1.4,80.4,34.3,1.34402332361516,3.34177215189873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",4546,5,"Placebo",2.9,103.6,NA,NA,1,0,0,NA,NA,20559.5315549772,137371.428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",261,2.8,0,0.7,0.51,0,0,0,0
"305",4546,6,"Placebo",2.8,102.9,170,60,0,0,0,37606.8376068376,12068.5714285714,12002.6972353338,31771.4285714286,1679,1.5,3.5,1.9,27.6,22.9,16.7,67.2,50.5,0.330693069306931,1.20524017467249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",4546,7,"Placebo",2.9,101,120,64,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",4546,8,"Placebo",2.9,100,160,42,0,0,0,NA,NA,6015.03759398496,2514.28571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",4546,9,"Placebo",3,100,160,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",4546,10,"Placebo",2.9,101,200,40,0,0,0,NA,NA,5284.37080161218,11428.5714285714,1092,2.2,7.1,2.2,19.4,23.5,28.6,71.5,42.9,0.666666666666667,0.825531914893617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",4546,11,"Placebo",2.9,100.4,160,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,0.2,1.4,35.7,21.3,35.4,92.4,57,0.621052631578947,0.991596638655462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",310,3,0.2,0.83,0.39,1,0,0,0
"311",4546,12,"Placebo",2.9,99,160,48,0,0,0,8540.92526690392,1564.44444444444,8236.53643083421,8000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",4546,13,"Placebo",2.9,102.2,180,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",4546,14,"Placebo",2.9,99,180,36,0,0,0,NA,NA,8723.40425531915,7542.85714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",4546,15,"Placebo",3,100.2,180,66,0,0,0,NA,NA,NA,NA,NA,0.1,6.1,0.8,24,25.5,20,69.5,49.5,0.404040404040404,0.941176470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",4546,16,"Placebo",2.9,101.8,170,60,0,0,0,NA,NA,3402.48962655602,6171.42857142857,1664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",345,2.9,0.1,0.71,0.51,1,2,0,0
"316",4546,17,"Placebo",2.9,101.3,160,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",4546,18,"Placebo",2.9,99.5,222,108,0,0,1,1623.03664921466,2052.80289330922,5347.5935828877,5942.85714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",4546,19,"Placebo",2.9,102,140,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",4546,20,"Placebo",2.7,101.8,180,60,0,0,0,NA,NA,2386.47342995169,17371.4285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",4546,21,"Placebo",2.9,101.4,190,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",4546,22,"Placebo",3,99.9,168,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",4546,23,"Placebo",2.9,101.8,180,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",4546,24,"Placebo",2.9,100.6,150,60,0,0,0,NA,NA,2781.64116828929,2034.28571428571,7176,0.2,1.3,0.3,14.9,16.7,19.9,51.5,31.6,0.629746835443038,0.892215568862275,12.3,0.2,6.6,33.3,23.6,33,89.9,56.9,0.579964850615114,0.990990990990991,0.4,1.6,2.8,43.8,9.3,29.4,1.2,82.5,53.1,0.553672316384181,4.70967741935484,"f",401,2.9,0.1,0.92,0.64,0,0,0,0
